anio;id;codigo_iccs;tipo;estado_civil;estatus_migratorio;edad;sexo;genero;Nacionalidad;autoidentificacion_etnica;numero_detenciones;nivel_de_instruccion;condicion;movilizacion;tipo_arma;arma;fecha_detencion_aprehension;hora_detencion_aprehension;lugar;tipo_lugar;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_subzona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;presunta_flagrancia;presunta_infraccion;presunta_subinfraccion;presunta_modalidad
2024;916;20111;DETENIDO;SOLTERO/A;NO APLICA;45;MUJER;MASCULINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;A PIE;NINGUNA;NINGUNA;17-01-24;17:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D03;09D03C01;09D03C01S04;ZONA 8;DMG;9 DE OCTUBRE;CHILE;CHILE 4;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;NO;DELITOS CONTRA LA INTEGRIDAD PERSONAL;LESIONES;SIN DATO
2024;917;0;DETENIDO;CASADO/A;NO APLICA;43;HOMBRE;MASCULINO;ECUATORIANO;INDIGENA;0;EDUCACION GENERAL BASICA;NORMAL;A PIE;NINGUNA;NINGUNA;1/5/2024;20:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;10D02;10D02C10;10D02C10S01;ZONA 1;IMBABURA;VALLE DEL AMANECER;LA CASCADA;LA CASCADA 1;10;1004;100456;IMBABURA;OTAVALO;SAN JUAN DE ILUMAN;SI;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;918;0;APREHENDIDO;SOLTERO/A;SIN DATO;24;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;ALIENTO A LICOR;SIN DATO;NINGUNA;NINGUNA;27-01-24;7:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D10;17D10C07;17D10C07S02;ZONA 2;PICHINCHA;CAYAMBE;TABACUNDO;TABACUNDO 2;17;1704;170454;PICHINCHA;PEDRO MONCAYO;TUPIGACHI;SI;DELITOS CULPOSOS DE TRANSITO;MUERTE CAUSADA POR CONDUCTOR EN ESTADO DE EMBRIAGUEZ O BAJO LOS EFECTOS DE SUSTANCIAS ESTUPEFACIENTES, PSICOTROPICAS O PREPARADOS QUE LAS CONTENGAN;SIN DATO
2024;919;4011;DETENIDO;DIVORCIADO/A;NO APLICA;32;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR;SIN DATO;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);CUCHILLO;1/12/2024;13:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;03D01;03D01C02;03D01C02S01;ZONA 6;CAÑAR;AZOGUES;AZOGUES NORTE;AZOGUES NORTE 1;3;301;30150;CAÑAR;AZOGUES;AZOGUES;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
2024;920;90610.02;APREHENDIDO;SOLTERO/A;NO APLICA;23;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;ARMAS DE FUEGO;REVOLVER;1/9/2024;18:00;ESPACIO PRIVADO;AREA PRIVADA;18D02;18D02C02;18D02C02S02;ZONA 3;TUNGURAHUA;AMBATO SUR;LETAMENDI;LETAMENDI 2;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;TERRORISMO Y SU FINANCIACION;TERRORISMO;SIN DATO
2024;921;80620.03;APREHENDIDO;SOLTERO/A;REGULAR;23;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;1/10/2024;12:00;POLICIA NACIONAL;UNIDADES DE REACCION Y EMERGENCIA;18D01;18D01C01;18D01C01S01;ZONA 3;TUNGURAHUA;AMBATO NORTE;MIRAFLORES;MIRAFLORES 1;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;EVASION;SIN DATO
2024;922;0;DETENIDO;CASADO/A;NO APLICA;42;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;19-01-24;11:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D04;17D04C04;17D04C04S02;ZONA 9;DMQ;MANUELA SAENZ;PANECILLO;PANECILLO 2;17;1701;170150;PICHINCHA;QUITO;QUITO;NO;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;923;0;APREHENDIDO;SOLTERO/A;NO APLICA;36;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;15-01-24;14:35;CUARTO EN CASA DE INQUILINATO;VIVIENDA/ALOJAMIENTO;13D05;13D05C03;13D05C03S02;ZONA 4;MANABI;EL CARMEN;EL CARMEN;EL CARMEN 2;13;1304;130450;MANABI;EL CARMEN;EL CARMEN;SI;DE LA PROTECCION CONTRA EL MALTRATO, ABUSO, EXPLOTACION SEXUAL, TRAFICO Y PERDIDA DE NIÑOS, NIÑAS Y ADOLESCENTES.;MALTRATO FISICO;SIN DATO
2024;924;2089.02;APREHENDIDO;SOLTERO/A;REGULAR;36;HOMBRE;MASCULINO;ECUATORIANO;KICHWA;0;SIN DATO;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;1/9/2024;0:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;22D02;22D02C05;22D02C05S02;ZONA 2;ORELLANA;ORELLANA LORETO;COCA OCCIDENTE;COCA OCCIDENTE 2;22;2201;220150;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);SI;DELITOS DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;VIOLENCIA PSICOLOGICA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;SIN DATO
2024;925;10102.03;APREHENDIDO;SOLTERO/A;NO APLICA;35;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;SIN DATO;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);CUCHILLO;1/6/2024;3:50;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D06;17D06C03;17D06C03S02;ZONA 9;DMQ;ELOY ALFARO;SANTA ANITA;SANTA ANITA 2;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO;SIN DATO
2024;926;0;APREHENDIDO;SOLTERO/A;NO APLICA;33;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;21-01-24;12:15;VIA PUBLICA;AREAS DE ACCESO PUBLICO;04D02;04D02C05;04D02C05S01;ZONA 1;CARCHI;MONTUFAR;SAN GARBRIEL SUR;SAN GABRIEL SUR 1;4;405;40550;CARCHI;MONTUFAR;SAN GABRIEL;SI;DELITOS CONTRA LA ACTIVIDAD HIDROCARBURIFERA, DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETROLEO Y BIOCOMBUSTIBLES;ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACION O DISTRIBUCION ILEGAL O MAL USO DE PRODUCTOS DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETROLEO O BIOCOMBUSTIBLES;SIN DATO
2024;927;90111.03;APREHENDIDO;SOLTERO/A;SIN DATO;26;HOMBRE;MASCULINO;ECUATORIANO;SIN DATO;0;SIN DATO;ALIENTO A LICOR;SIN DATO;ARMAS DE FUEGO;REVOLVER;1/1/2024;13:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D24;09D24C05;09D24C05S04;ZONA 8;DMG;DURAN;RECREO;RECREO 4;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;928;90700.01;APREHENDIDO;SOLTERO/A;NO APLICA;21;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;MOTOCICLETA;NINGUNA;NINGUNA;1/6/2024;20:40;VIA PUBLICA;AREAS DE ACCESO PUBLICO;21D04;21D04C01;21D04C01S01;ZONA 1;SUCUMBIOS;SHUSHUFINDI;LA PRIMAVERA;LA PRIMAVERA 1;21;2104;210450;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;SI;CONTRAVENCIONES DE TRANSITO;CONTRAVENCIONES DE TRANSITO DE PRIMERA CLASE;LA PERSONA QUE CONDUZCA SIN HABER OBTENIDO LICENCIA.
2024;929;90111.03;APREHENDIDO;SIN DATO;IRREGULAR;28;HOMBRE;MASCULINO;VENEZOLANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;ARMAS DE FUEGO;PISTOLA;1/3/2024;19:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D12;09D12C02;09D12C02S01;ZONA 5;GUAYAS;NARANJAL BALAO;BALAO;BALAO 1;9;903;90350;GUAYAS;BALAO;BALAO;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;930;10102.04;APREHENDIDO;SOLTERO/A;SIN DATO;33;HOMBRE;MASCULINO;COLOMBIANO;MESTIZO/A;0;BACHILLERATO;NORMAL;A PIE;NINGUNA;NINGUNA;17-01-24;1:30;CASA/VILLA;VIVIENDA/ALOJAMIENTO;04D01;04D01C08;04D01C08S01;ZONA 1;CARCHI;TULCAN;KENNEDY;KENNEDY 1;4;401;40150;CARCHI;TULCAN;TULCAN;SI;DELITOS CONTRA LA INTEGRIDAD SEXUAL Y REPRODUCTIVA;VIOLACION;SIN DATO
2024;931;60124.01;APREHENDIDO;SOLTERO/A;NO APLICA;42;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;18-01-24;19:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D03;09D03C05;09D03C05S03;ZONA 8;DMG;9 DE OCTUBRE;VENEZUELA;VENEZUELA 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;932;90610.02;APREHENDIDO;SOLTERO/A;NO APLICA;26;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;ARMAS DE FUEGO;PISTOLA;1/9/2024;18:00;ESPACIO PRIVADO;AREA PRIVADA;18D02;18D02C02;18D02C02S02;ZONA 3;TUNGURAHUA;AMBATO SUR;LETAMENDI;LETAMENDI 2;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;TERRORISMO Y SU FINANCIACION;TERRORISMO;SIN DATO
2024;933;10102.01;APREHENDIDO;SIN DATO;IRREGULAR;23;HOMBRE;MASCULINO;VENEZOLANO;SIN DATO;0;SIN DATO;NORMAL;A PIE;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);CUCHILLO;16-01-24;14:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D03;17D03C18;17D03C18S01;ZONA 9;DMQ;LA DELICIA;LA BOTA;LA BOTA 1;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN DATO
2024;934;0;APREHENDIDO;SOLTERO/A;SIN DATO;23;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;20-01-24;11:40;ESPACIO PRIVADO;AREA PRIVADA;07D05;07D05C06;07D05C06S03;ZONA 7;EL ORO;HUAQUILLAS;HUALTACO;HUALTACO 3;7;707;70750;EL ORO;HUAQUILLAS;HUAQUILLAS;SI;DELITOS CONTRA LA ACTIVIDAD HIDROCARBURIFERA, DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETROLEO Y BIOCOMBUSTIBLES;ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACION O DISTRIBUCION ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS  RONTERIZAS, PUERTOS MARITIMOS O FLUVIALES O MAR TERRITORIAL.;SIN DATO
2024;935;4011;APREHENDIDO;SOLTERO/A;SIN DATO;21;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;MOTOCICLETA;ARMAS DE FUEGO;REVOLVER;1/9/2024;12:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;24D02;24D02C01;24D02C01S02;ZONA 5;SANTA ELENA;LIBERTAD SALINAS;LIBERTAD CENTRO;LIBERTAD CENTRO 2;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
2024;936;20112.05;APREHENDIDO;VIUDO/A;SIN DATO;65;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;1/5/2024;19:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;21D04;21D04C01;21D04C01S01;ZONA 1;SUCUMBIOS;SHUSHUFINDI;LA PRIMAVERA;LA PRIMAVERA 1;21;2104;210450;SUCUMBIOS;SHUSHUFINDI;SHUSHUFINDI;SI;CONTRAVENCION DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;SIN DATO
2024;937;0;DETENIDO;DIVORCIADO/A;REGULAR;43;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;CUARTO NIVEL O DE POSGRADO;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;22-01-24;17:00;FISCALIA GENERAL DEL ESTADO;ENTIDADES PUBLICAS;05D01;05D01C14;05D01C14S02;ZONA 3;COTOPAXI;LATACUNGA;TERMINAL TERRESTRE;TERMINAL TERRESTRE 2;5;501;50150;COTOPAXI;LATACUNGA;LATACUNGA;NO;BOLETAS;BOLETA DE AUXILIO;SIN DATO
2024;938;110160;APREHENDIDO;SOLTERO/A;REGULAR;32;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;CUARTO NIVEL O DE POSGRADO;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;15-01-24;23:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;09D05;09D05C05;09D05C05S01;ZONA 8;DMG;MODELO;URDESA;URDESA 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA HUMANIDAD;AGRESION;SIN DATO
2024;939;40121.03;APREHENDIDO;SOLTERO/A;NO APLICA;56;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;CAMIONETA;NINGUNA;NINGUNA;1/7/2024;18:30;QUEBRADA;AREAS DE ACCESO PUBLICO;17D01;17D01C01;17D01C01S01;ZONA 9;DMQ;NANEGAL;PACTO;PACTO 1;17;1701;170172;PICHINCHA;QUITO;PACTO;SI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO DE CARROS;ASALTO
2024;940;0;APREHENDIDO;CASADO/A;NO APLICA;55;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;SIN DATO;NINGUNA;NINGUNA;1/5/2024;23:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;05D06;05D06C02;05D06C02S01;ZONA 3;COTOPAXI;SALCEDO;SALCEDO;SALCEDO 1;5;505;50550;COTOPAXI;SALCEDO;SAN MIGUEL;SI;DELITOS CULPOSOS DE TRANSITO;LESIONES CAUSADAS POR ACCIDENTE DE TRANSITO;SIN DATO
2024;941;60124.01;APREHENDIDO;CASADO/A;SIN DATO;41;MUJER;FEMENINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;MOTOCICLETA;NINGUNA;NINGUNA;1/2/2024;17:40;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D04;17D04C04;17D04C04S04;ZONA 9;DMQ;MANUELA SAENZ;PANECILLO;PANECILLO 4;17;1701;170150;PICHINCHA;QUITO;QUITO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;942;0;DETENIDO;SOLTERO/A;NO APLICA;36;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;1/4/2024;20:00;VIA PUBLICA;AREAS DE ACCESO PUBLICO;17D10;17D10C07;17D10C07S02;ZONA 2;PICHINCHA;CAYAMBE;TABACUNDO;TABACUNDO 2;17;1704;170454;PICHINCHA;PEDRO MONCAYO;TUPIGACHI;NO;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;943;20721.02;APREHENDIDO;DIVORCIADO/A;NO APLICA;41;HOMBRE;NO APLICA;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR;SIN DATO;NINGUNA;NINGUNA;13-01-24;22:20;VIA PUBLICA;AREAS DE ACCESO PUBLICO;12D01;12D01C18;12D01C18S01;ZONA 5;LOS RIOS;BABAHOYO;MONTALVO;MONTALVO 1;12;1203;120350;LOS RIOS;MONTALVO;MONTALVO;SI;CONTRAVENCIONES DE TRANSITO;CONDUCCION DE VEHICULO EN ESTADO DE EMBRIAGUEZ;SUPERA 1.2 GRAMOS
2024;944;90111.03;APREHENDIDO;SOLTERO/A;NO APLICA;28;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR, NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;1/5/2024;20:00;NIGHT CLUB;CENTROS DE DIVERSION;17D09;17D09C05;17D09C05S02;ZONA 9;DMQ;TUMBACO;PIFO;PIFO 2;17;1701;170175;PICHINCHA;QUITO;PIFO;SI;DELITOS CONTRA LA SEGURIDAD PUBLICA;TENENCIA Y PORTE DE ARMAS;SIN DATO
2024;945;60124.01;APREHENDIDO;SOLTERO/A;NO APLICA;16;HOMBRE;MASCULINO;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;25-01-24;18:15;VIA PUBLICA;AREAS DE ACCESO PUBLICO;18D01;18D01C03;18D01C03S02;ZONA 3;TUNGURAHUA;AMBATO NORTE;LA MATRIZ;LA MATRIZ  2;18;1801;180150;TUNGURAHUA;AMBATO;AMBATO;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;946;110900.04;APREHENDIDO;SOLTERO/A;REGULAR;46;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;AUTOMOVIL;NINGUNA;NINGUNA;26-01-24;10:30;VIA PUBLICA;AREAS DE ACCESO PUBLICO;07D01;07D01C10;07D01C10S01;ZONA 7;EL ORO;PASAJE;OCHOA LEON;OCHOA LEON 1;7;709;70950;EL ORO;PASAJE;PASAJE;SI;CONTRAVENCIONES;CONTRAVENCIONES DE SEGUNDA CLASE;LA PERSONA QUE MALTRATARE, INSULTE O AGREDA DE OBRA A LOS AGENTES ENCARGADOS DE PRECAUTELAR EL ORDEN PUBLICO EN EL EJERCICIO DE SUS FUNCIONES.
2024;947;0;DETENIDO;DIVORCIADO/A;REGULAR;56;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;A PIE;NINGUNA;NINGUNA;17-01-24;17:40;VIA PUBLICA;AREAS DE ACCESO PUBLICO;02D04;02D04C02;02D04C02S02;ZONA 5;BOLIVAR;SUBTROPICO;CALUMA;CALUMA 2;2;206;20650;BOLIVAR;CALUMA;CALUMA;NO;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;948;20112.05;APREHENDIDO;SOLTERO/A;NO APLICA;33;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;1/4/2024;17:45;DEPARTAMENTO EN CASA O EDIFICIO;VIVIENDA/ALOJAMIENTO;19D01;19D01C01;19D01C01S01;ZONA 7;ZAMORA CHINCHIPE;ZAMORA;CENTRO;CENTRO 1;19;1901;190150;ZAMORA CHINCHIPE;ZAMORA;ZAMORA;SI;CONTRAVENCION DE VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NUCLEO FAMILIAR;SIN DATO
2024;949;20721.02;APREHENDIDO;CASADO/A;NO APLICA;38;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;TERCER NIVEL TECNICO-TECNOLOGICO Y DE GRADO;ALIENTO A LICOR;AUTOMOVIL;NINGUNA;NINGUNA;1/7/2024;1:33;VIA PUBLICA;AREAS DE ACCESO PUBLICO;19D04;19D04C01;19D04C01S01;ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA;YANTZAZA 1;19;1905;190550;ZAMORA CHINCHIPE;YANTZAZA;YANTZAZA (YANZATZA);SI;CONTRAVENCIONES DE TRANSITO;CONDUCCION DE VEHICULO EN ESTADO DE EMBRIAGUEZ;DE 0.3 A 0.8 GRAMOS
2024;950;80900.02;APREHENDIDO;SOLTERO/A;NO APLICA;31;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;ALIENTO A LICOR;A PIE;NINGUNA;NINGUNA;15-01-24;23:29;VIA PUBLICA;AREAS DE ACCESO PUBLICO;11D06;11D06C02;11D06C02S01;ZONA 7;LOJA;CALVAS;CARIAMANGA ESTE;CARIAMANGA ESTE 1;11;1102;110250;LOJA;CALVAS;CARIAMANGA;SI;DELITOS CONTRA LA EFICIENCIA DE LA ADMINISTRACION PUBLICA;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;SIN DATO
2024;951;90610.02;APREHENDIDO;SOLTERO/A;NO APLICA;28;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;NORMAL;A PIE;NINGUNA;NINGUNA;31-01-24;5:00;CASA/VILLA;VIVIENDA/ALOJAMIENTO;21D01;21D01C02;21D01C02S01;ZONA 1;SUCUMBIOS;SUCUMBIOS;LUMBAQUI;LUMBAQUI 1;21;2102;210250;SUCUMBIOS;GONZALO PIZARRO;LUMBAQUI;SI;TERRORISMO Y SU FINANCIACION;TERRORISMO;SIN DATO
2024;952;80690.02;DETENIDO;DIVORCIADO/A;REGULAR;33;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;SIN DATO;SIN DATO;NINGUNA;NINGUNA;18-01-24;10:50;CRS MASCULINO-GUAYAQUIL;CENTRO DE REHABILITACION SOCIAL (CRS);09D07;09D07C07;09D07C07S02;ZONA 8;DMG;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;SI;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTICULOS PROHIBIDOS;SIN DATO
2024;953;0;DETENIDO;CASADO/A;SIN DATO;51;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;EDUCACION GENERAL BASICA;NORMAL;CAMIONETA;NINGUNA;NINGUNA;1/6/2024;11:33;VIA PUBLICA;AREAS DE ACCESO PUBLICO;11D06;11D06C07;11D06C07S01;ZONA 7;LOJA;CALVAS;GONZANAMA;GONZANAMA 1;11;1107;110750;LOJA;GONZANAMA;GONZANAMA;NO;BOLETAS;BOLETA DE APREMIO;SIN DATO
2024;954;60124.01;APREHENDIDO;SOLTERO/A;REGULAR;18;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;NO APLICA;NORMAL;A PIE;NINGUNA;NINGUNA;24-01-24;19:10;VIA PUBLICA;AREAS DE ACCESO PUBLICO;11D01;11D01C05;11D01C05S01;ZONA 7;LOJA;LOJA;ZAMORA HUAYCO;ZAMORA HUAYCO 1;11;1101;110150;LOJA;LOJA;LOJA;SI;DELITOS POR LA PRODUCCION O TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;TRAFICO ILICITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACION;SIN DATO
2024;955;90610.02;APREHENDIDO;SOLTERO/A;SIN DATO;19;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;SIN DATO;SIN DATO;A PIE;ARMAS DE FUEGO;PISTOLA;1/9/2024;18:30;ESPACIO PRIVADO;AREA PRIVADA;07D05;07D05C06;07D05C06S03;ZONA 7;EL ORO;HUAQUILLAS;HUALTACO;HUALTACO 3;7;707;70750;EL ORO;HUAQUILLAS;HUAQUILLAS;SI;TERRORISMO Y SU FINANCIACION;TERRORISMO;SIN DATO
2024;956;0;APREHENDIDO;SIN DATO;SIN DATO;17;HOMBRE;MASCULINO;VENEZOLANO;SIN DATO;0;SIN DATO;NORMAL;SIN DATO;NINGUNA;NINGUNA;20-01-24;11:40;ESPACIO PRIVADO;AREA PRIVADA;07D05;07D05C06;07D05C06S03;ZONA 7;EL ORO;HUAQUILLAS;HUALTACO;HUALTACO 3;7;707;70750;EL ORO;HUAQUILLAS;HUAQUILLAS;SI;DELITOS CONTRA LA ACTIVIDAD HIDROCARBURIFERA, DERIVADOS DE HIDROCARBUROS, GAS LICUADO DE PETROLEO Y BIOCOMBUSTIBLES;ALMACENAMIENTO, TRANSPORTE, ENVASADO, COMERCIALIZACION O DISTRIBUCION ILEGAL DE HIDROCARBUROS EN LAS PROVINCIAS  RONTERIZAS, PUERTOS MARITIMOS O FLUVIALES O MAR TERRITORIAL.;SIN DATO
2024;957;20721.02;APREHENDIDO;SOLTERO/A;NO APLICA;21;HOMBRE;MASCULINO;ECUATORIANO;MESTIZO/A;0;BACHILLERATO;ALIENTO A LICOR;AUTOMOVIL;NINGUNA;NINGUNA;26-01-24;23:10;VIA PUBLICA;AREAS DE ACCESO PUBLICO;13D04;13D04C03;13D04C03S01;ZONA 4;MANABI;24 DE MAYO;SANTA ANA;SANTA ANA 1;13;1313;131350;MANABI;SANTA ANA;SANTA ANA DE VUELTA LARGA;SI;CONTRAVENCIONES DE TRANSITO;CONDUCCION DE VEHICULO EN ESTADO DE EMBRIAGUEZ;SUPERA 1.2 GRAMOS
